Collection,Ballot id,Contest,Selections
AllBallots,bid699,Aurora2K,No
AllBallots,bid700,Aurora2K,Yes
AllBallots,bid701,Aurora2K,Yes
AllBallots,bid702,Aurora2K,No
AllBallots,bid703,Aurora2K,No
AllBallots,bid704,Aurora2K,No
AllBallots,bid705,Aurora2K,Yes
AllBallots,bid706,Aurora2K,No
AllBallots,bid707,Aurora2K,Yes
AllBallots,bid708,Aurora2K,Yes
AllBallots,bid709,Aurora2K,Yes
AllBallots,bid710,Aurora2K,No
AllBallots,bid711,Aurora2K,Yes
AllBallots,bid712,Aurora2K,Yes
AllBallots,bid713,Aurora2K,No
AllBallots,bid714,Aurora2K,Yes
AllBallots,bid715,Aurora2K,No
AllBallots,bid716,Aurora2K,No
AllBallots,bid717,Aurora2K,No
AllBallots,bid718,Aurora2K,Yes
AllBallots,bid719,Aurora2K,Yes
AllBallots,bid720,Aurora2K,No
AllBallots,bid721,Aurora2K,No
AllBallots,bid722,Aurora2K,No
AllBallots,bid723,Aurora2K,No
AllBallots,bid724,Aurora2K,No
AllBallots,bid725,Aurora2K,Yes
AllBallots,bid726,Aurora2K,No
AllBallots,bid727,Aurora2K,No
AllBallots,bid728,Aurora2K,No
AllBallots,bid729,Aurora2K,Yes
AllBallots,bid730,Aurora2K,No
AllBallots,bid731,Aurora2K,No
AllBallots,bid732,Aurora2K,No
AllBallots,bid733,Aurora2K,Yes
AllBallots,bid734,Aurora2K,No
AllBallots,bid735,Aurora2K,Yes
AllBallots,bid736,Aurora2K,No
AllBallots,bid737,Aurora2K,Yes
AllBallots,bid738,Aurora2K,Yes
AllBallots,bid739,Aurora2K,Yes
AllBallots,bid740,Aurora2K,Yes
AllBallots,bid741,Aurora2K,No
AllBallots,bid742,Aurora2K,No
AllBallots,bid743,Aurora2K,No
AllBallots,bid744,Aurora2K,No
AllBallots,bid745,Aurora2K,Yes
AllBallots,bid746,Aurora2K,No
AllBallots,bid747,Aurora2K,No
AllBallots,bid748,Aurora2K,No
AllBallots,bid749,Aurora2K,No
AllBallots,bid750,Aurora2K,No
AllBallots,bid751,Aurora2K,No
AllBallots,bid752,Aurora2K,No
AllBallots,bid753,Aurora2K,Yes
AllBallots,bid754,Aurora2K,Yes
AllBallots,bid755,Aurora2K,Yes
AllBallots,bid756,Aurora2K,Yes
AllBallots,bid757,Aurora2K,No
AllBallots,bid758,Aurora2K,Yes
AllBallots,bid759,Aurora2K,Yes
AllBallots,bid760,Aurora2K,Yes
AllBallots,bid761,Aurora2K,Yes
AllBallots,bid762,Aurora2K,No
AllBallots,bid763,Aurora2K,No
AllBallots,bid764,Aurora2K,Yes
AllBallots,bid765,Aurora2K,Yes
AllBallots,bid766,Aurora2K,Yes
AllBallots,bid767,Aurora2K,No
AllBallots,bid768,Aurora2K,Yes
AllBallots,bid769,Aurora2K,No
AllBallots,bid770,Aurora2K,No
AllBallots,bid771,Aurora2K,Yes
AllBallots,bid772,Aurora2K,No
AllBallots,bid773,Aurora2K,Yes
AllBallots,bid774,Aurora2K,No
AllBallots,bid775,Aurora2K,Yes
AllBallots,bid776,Aurora2K,Yes
AllBallots,bid777,Aurora2K,Yes
AllBallots,bid778,Aurora2K,Yes
AllBallots,bid779,Aurora2K,No
AllBallots,bid780,Aurora2K,No
AllBallots,bid781,Aurora2K,No
AllBallots,bid782,Aurora2K,No
AllBallots,bid783,Aurora2K,Yes
AllBallots,bid784,Aurora2K,Yes
AllBallots,bid785,Aurora2K,Yes
AllBallots,bid786,Aurora2K,No
AllBallots,bid787,Aurora2K,Yes
AllBallots,bid788,Aurora2K,Yes
AllBallots,bid789,Aurora2K,No
AllBallots,bid790,Aurora2K,Yes
AllBallots,bid791,Aurora2K,Yes
AllBallots,bid792,Aurora2K,No
AllBallots,bid793,Aurora2K,Yes
AllBallots,bid794,Aurora2K,No
AllBallots,bid795,Aurora2K,No
AllBallots,bid796,Aurora2K,No
AllBallots,bid797,Aurora2K,Yes
AllBallots,bid798,Aurora2K,No
AllBallots,bid799,Aurora2K,Yes
AllBallots,bid800,Aurora2K,Yes
AllBallots,bid801,Aurora2K,No
AllBallots,bid802,Aurora2K,No
AllBallots,bid803,Aurora2K,Yes
AllBallots,bid804,Aurora2K,Yes
AllBallots,bid805,Aurora2K,Yes
AllBallots,bid806,Aurora2K,No
AllBallots,bid807,Aurora2K,No
AllBallots,bid808,Aurora2K,Yes
AllBallots,bid809,Aurora2K,Yes
AllBallots,bid810,Aurora2K,No
AllBallots,bid811,Aurora2K,Yes
AllBallots,bid812,Aurora2K,Yes
AllBallots,bid813,Aurora2K,No
AllBallots,bid814,Aurora2K,No
AllBallots,bid815,Aurora2K,No
AllBallots,bid816,Aurora2K,Yes
AllBallots,bid817,Aurora2K,Yes
AllBallots,bid818,Aurora2K,No
AllBallots,bid819,Aurora2K,Yes
AllBallots,bid820,Aurora2K,Yes
AllBallots,bid821,Aurora2K,Yes
AllBallots,bid822,Aurora2K,No
AllBallots,bid823,Aurora2K,Yes
AllBallots,bid824,Aurora2K,Yes
AllBallots,bid825,Aurora2K,No
AllBallots,bid826,Aurora2K,Yes
AllBallots,bid827,Aurora2K,Yes
AllBallots,bid828,Aurora2K,No
AllBallots,bid829,Aurora2K,Yes
AllBallots,bid830,Aurora2K,No
AllBallots,bid831,Aurora2K,Yes
AllBallots,bid832,Aurora2K,Yes
AllBallots,bid833,Aurora2K,Yes
AllBallots,bid834,Aurora2K,Yes
AllBallots,bid835,Aurora2K,Yes
AllBallots,bid836,Aurora2K,Yes
AllBallots,bid837,Aurora2K,Yes
AllBallots,bid838,Aurora2K,Yes
AllBallots,bid839,Aurora2K,No
AllBallots,bid840,Aurora2K,Yes
AllBallots,bid841,Aurora2K,Yes
AllBallots,bid842,Aurora2K,Yes
AllBallots,bid843,Aurora2K,No
AllBallots,bid844,Aurora2K,Yes
AllBallots,bid845,Aurora2K,No
AllBallots,bid846,Aurora2K,Yes
AllBallots,bid847,Aurora2K,Yes
AllBallots,bid848,Aurora2K,Yes
AllBallots,bid849,Aurora2K,Yes
AllBallots,bid850,Aurora2K,No
AllBallots,bid851,Aurora2K,Yes
AllBallots,bid852,Aurora2K,No
AllBallots,bid853,Aurora2K,No
AllBallots,bid854,Aurora2K,No
AllBallots,bid855,Aurora2K,Yes
AllBallots,bid856,Aurora2K,No
AllBallots,bid857,Aurora2K,Yes
AllBallots,bid858,Aurora2K,No
AllBallots,bid859,Aurora2K,No
AllBallots,bid860,Aurora2K,No
AllBallots,bid861,Aurora2K,Yes
AllBallots,bid862,Aurora2K,Yes
AllBallots,bid863,Aurora2K,No
AllBallots,bid864,Aurora2K,No
AllBallots,bid865,Aurora2K,No
AllBallots,bid866,Aurora2K,Yes
AllBallots,bid867,Aurora2K,Yes
AllBallots,bid868,Aurora2K,Yes
AllBallots,bid869,Aurora2K,No
AllBallots,bid870,Aurora2K,No
AllBallots,bid871,Aurora2K,No
AllBallots,bid872,Aurora2K,Yes
AllBallots,bid873,Aurora2K,No
AllBallots,bid874,Aurora2K,Yes
AllBallots,bid875,Aurora2K,Yes
AllBallots,bid876,Aurora2K,Yes
AllBallots,bid877,Aurora2K,No
AllBallots,bid878,Aurora2K,Yes
AllBallots,bid879,Aurora2K,Yes
AllBallots,bid880,Aurora2K,Yes
AllBallots,bid881,Aurora2K,No
AllBallots,bid882,Aurora2K,No
AllBallots,bid883,Aurora2K,No
AllBallots,bid884,Aurora2K,Yes
AllBallots,bid885,Aurora2K,No
AllBallots,bid886,Aurora2K,Yes
AllBallots,bid887,Aurora2K,No
AllBallots,bid888,Aurora2K,Yes
AllBallots,bid889,Aurora2K,Yes
AllBallots,bid890,Aurora2K,No
AllBallots,bid891,Aurora2K,Yes
AllBallots,bid892,Aurora2K,No
AllBallots,bid893,Aurora2K,No
AllBallots,bid894,Aurora2K,Yes
AllBallots,bid895,Aurora2K,No
AllBallots,bid896,Aurora2K,No
AllBallots,bid897,Aurora2K,Yes
AllBallots,bid898,Aurora2K,No
AllBallots,bid899,Aurora2K,No
AllBallots,bid900,Aurora2K,No
AllBallots,bid901,Aurora2K,Yes
AllBallots,bid902,Aurora2K,Yes
AllBallots,bid903,Aurora2K,Yes
AllBallots,bid904,Aurora2K,No
AllBallots,bid905,Aurora2K,Yes
AllBallots,bid906,Aurora2K,No
AllBallots,bid907,Aurora2K,No
AllBallots,bid908,Aurora2K,No
AllBallots,bid909,Aurora2K,No
AllBallots,bid910,Aurora2K,Yes
AllBallots,bid911,Aurora2K,Yes
AllBallots,bid912,Aurora2K,Yes
AllBallots,bid913,Aurora2K,Yes
AllBallots,bid914,Aurora2K,Yes
AllBallots,bid915,Aurora2K,No
AllBallots,bid916,Aurora2K,Yes
AllBallots,bid917,Aurora2K,Yes
AllBallots,bid918,Aurora2K,Yes
AllBallots,bid919,Aurora2K,No
AllBallots,bid920,Aurora2K,Yes
AllBallots,bid921,Aurora2K,Yes
AllBallots,bid922,Aurora2K,Yes
AllBallots,bid923,Aurora2K,No
AllBallots,bid924,Aurora2K,Yes
AllBallots,bid925,Aurora2K,Yes
AllBallots,bid926,Aurora2K,Yes
AllBallots,bid927,Aurora2K,No
AllBallots,bid928,Aurora2K,No
AllBallots,bid929,Aurora2K,No
AllBallots,bid930,Aurora2K,No
AllBallots,bid931,Aurora2K,No
AllBallots,bid932,Aurora2K,No
AllBallots,bid933,Aurora2K,No
AllBallots,bid934,Aurora2K,No
AllBallots,bid935,Aurora2K,Yes
AllBallots,bid936,Aurora2K,No
AllBallots,bid937,Aurora2K,Yes
AllBallots,bid938,Aurora2K,No
AllBallots,bid939,Aurora2K,Yes
AllBallots,bid940,Aurora2K,Yes
AllBallots,bid941,Aurora2K,Yes
AllBallots,bid942,Aurora2K,No
AllBallots,bid943,Aurora2K,Yes
AllBallots,bid944,Aurora2K,No
AllBallots,bid945,Aurora2K,Yes
AllBallots,bid946,Aurora2K,No
AllBallots,bid947,Aurora2K,No
AllBallots,bid948,Aurora2K,Yes
AllBallots,bid949,Aurora2K,No
AllBallots,bid950,Aurora2K,Yes
AllBallots,bid951,Aurora2K,No
AllBallots,bid952,Aurora2K,No
AllBallots,bid953,Aurora2K,Yes
AllBallots,bid954,Aurora2K,No
AllBallots,bid955,Aurora2K,No
AllBallots,bid956,Aurora2K,No
AllBallots,bid957,Aurora2K,No
AllBallots,bid958,Aurora2K,Yes
AllBallots,bid959,Aurora2K,No
AllBallots,bid960,Aurora2K,Yes
AllBallots,bid961,Aurora2K,No
AllBallots,bid962,Aurora2K,No
AllBallots,bid963,Aurora2K,No
AllBallots,bid964,Aurora2K,Yes
AllBallots,bid965,Aurora2K,No
AllBallots,bid966,Aurora2K,Yes
AllBallots,bid967,Aurora2K,No
AllBallots,bid968,Aurora2K,Yes
AllBallots,bid969,Aurora2K,Yes
AllBallots,bid970,Aurora2K,No
AllBallots,bid971,Aurora2K,No
AllBallots,bid972,Aurora2K,No
AllBallots,bid973,Aurora2K,No
AllBallots,bid974,Aurora2K,No
AllBallots,bid975,Aurora2K,Yes
AllBallots,bid976,Aurora2K,Yes
AllBallots,bid977,Aurora2K,Yes
AllBallots,bid978,Aurora2K,Yes
AllBallots,bid979,Aurora2K,Yes
AllBallots,bid980,Aurora2K,Yes
AllBallots,bid981,Aurora2K,No
AllBallots,bid982,Aurora2K,No
AllBallots,bid983,Aurora2K,No
AllBallots,bid984,Aurora2K,No
AllBallots,bid985,Aurora2K,No
AllBallots,bid986,Aurora2K,Yes
AllBallots,bid987,Aurora2K,No
AllBallots,bid988,Aurora2K,No
AllBallots,bid989,Aurora2K,No
AllBallots,bid990,Aurora2K,Yes
AllBallots,bid991,Aurora2K,No
AllBallots,bid992,Aurora2K,Yes
AllBallots,bid993,Aurora2K,Yes
AllBallots,bid994,Aurora2K,No
AllBallots,bid995,Aurora2K,Yes
AllBallots,bid996,Aurora2K,Yes
AllBallots,bid997,Aurora2K,Yes
AllBallots,bid998,Aurora2K,No
AllBallots,bid999,Aurora2K,Yes
AllBallots,bid1000,Aurora2K,Yes
AllBallots,bid1001,Aurora2K,Yes
AllBallots,bid1002,Aurora2K,Yes
AllBallots,bid1003,Aurora2K,No
AllBallots,bid1004,Aurora2K,Yes
AllBallots,bid1005,Aurora2K,No
AllBallots,bid1006,Aurora2K,No
AllBallots,bid1007,Aurora2K,No
AllBallots,bid1008,Aurora2K,No
AllBallots,bid1009,Aurora2K,No
AllBallots,bid1010,Aurora2K,Yes
AllBallots,bid1011,Aurora2K,No
AllBallots,bid1012,Aurora2K,No
AllBallots,bid1013,Aurora2K,Yes
AllBallots,bid1014,Aurora2K,No
AllBallots,bid1015,Aurora2K,Yes
AllBallots,bid1016,Aurora2K,Yes
AllBallots,bid1017,Aurora2K,Yes
AllBallots,bid1018,Aurora2K,Yes
AllBallots,bid1019,Aurora2K,Yes
AllBallots,bid1020,Aurora2K,No
AllBallots,bid1021,Aurora2K,Yes
AllBallots,bid1022,Aurora2K,Yes
AllBallots,bid1023,Aurora2K,No
AllBallots,bid1024,Aurora2K,No
AllBallots,bid1025,Aurora2K,No
AllBallots,bid1026,Aurora2K,Yes
AllBallots,bid1027,Aurora2K,No
AllBallots,bid1028,Aurora2K,Yes
AllBallots,bid1029,Aurora2K,Yes
AllBallots,bid1030,Aurora2K,Yes
AllBallots,bid1031,Aurora2K,Yes
AllBallots,bid1032,Aurora2K,Yes
AllBallots,bid1033,Aurora2K,No
AllBallots,bid1034,Aurora2K,Yes
AllBallots,bid1035,Aurora2K,Yes
AllBallots,bid1036,Aurora2K,Yes
AllBallots,bid1037,Aurora2K,Yes
AllBallots,bid1038,Aurora2K,Yes
AllBallots,bid1039,Aurora2K,Yes
AllBallots,bid1040,Aurora2K,No
AllBallots,bid1041,Aurora2K,Yes
AllBallots,bid1042,Aurora2K,No
AllBallots,bid1043,Aurora2K,Yes
AllBallots,bid1044,Aurora2K,No
AllBallots,bid1045,Aurora2K,No
AllBallots,bid1046,Aurora2K,No
AllBallots,bid1047,Aurora2K,No
AllBallots,bid1048,Aurora2K,No
AllBallots,bid1049,Aurora2K,No
AllBallots,bid1050,Aurora2K,No
AllBallots,bid1051,Aurora2K,No
AllBallots,bid1052,Aurora2K,Yes
AllBallots,bid1053,Aurora2K,No
AllBallots,bid1054,Aurora2K,No
AllBallots,bid1055,Aurora2K,No
AllBallots,bid1056,Aurora2K,Yes
AllBallots,bid1057,Aurora2K,No
AllBallots,bid1058,Aurora2K,Yes
AllBallots,bid1059,Aurora2K,No
AllBallots,bid1060,Aurora2K,No
AllBallots,bid1061,Aurora2K,No
AllBallots,bid1062,Aurora2K,No
AllBallots,bid1063,Aurora2K,Yes
AllBallots,bid1064,Aurora2K,No
AllBallots,bid1065,Aurora2K,Yes
AllBallots,bid1066,Aurora2K,Yes
AllBallots,bid1067,Aurora2K,No
AllBallots,bid1068,Aurora2K,Yes
AllBallots,bid1069,Aurora2K,No
AllBallots,bid1070,Aurora2K,No
AllBallots,bid1071,Aurora2K,Yes
AllBallots,bid1072,Aurora2K,No
AllBallots,bid1073,Aurora2K,Yes
AllBallots,bid1074,Aurora2K,No
AllBallots,bid1075,Aurora2K,Yes
AllBallots,bid1076,Aurora2K,Yes
AllBallots,bid1077,Aurora2K,Yes
AllBallots,bid1078,Aurora2K,Yes
AllBallots,bid1079,Aurora2K,Yes
AllBallots,bid1080,Aurora2K,No
AllBallots,bid1081,Aurora2K,No
AllBallots,bid1082,Aurora2K,Yes
AllBallots,bid1083,Aurora2K,No
AllBallots,bid1084,Aurora2K,Yes
AllBallots,bid1085,Aurora2K,Yes
AllBallots,bid1086,Aurora2K,No
AllBallots,bid1087,Aurora2K,No
AllBallots,bid1088,Aurora2K,Yes
AllBallots,bid1089,Aurora2K,No
AllBallots,bid1090,Aurora2K,No
AllBallots,bid1091,Aurora2K,No
AllBallots,bid1092,Aurora2K,No
AllBallots,bid1093,Aurora2K,No
AllBallots,bid1094,Aurora2K,No
AllBallots,bid1095,Aurora2K,No
AllBallots,bid1096,Aurora2K,Yes
AllBallots,bid1097,Aurora2K,No
AllBallots,bid1098,Aurora2K,Yes
AllBallots,bid1099,Aurora2K,Yes
AllBallots,bid1100,Aurora2K,No
AllBallots,bid1101,Aurora2K,No
AllBallots,bid1102,Aurora2K,Yes
AllBallots,bid1103,Aurora2K,Yes
AllBallots,bid1104,Aurora2K,Yes
AllBallots,bid1105,Aurora2K,No
AllBallots,bid1106,Aurora2K,No
AllBallots,bid1107,Aurora2K,Yes
AllBallots,bid1108,Aurora2K,Yes
AllBallots,bid1109,Aurora2K,Yes
AllBallots,bid1110,Aurora2K,Yes
AllBallots,bid1111,Aurora2K,No
AllBallots,bid1112,Aurora2K,No
AllBallots,bid1113,Aurora2K,No
AllBallots,bid1114,Aurora2K,Yes
AllBallots,bid1115,Aurora2K,No
AllBallots,bid1116,Aurora2K,No
AllBallots,bid1117,Aurora2K,No
AllBallots,bid1118,Aurora2K,No
AllBallots,bid1119,Aurora2K,No
AllBallots,bid1120,Aurora2K,Yes
AllBallots,bid1121,Aurora2K,Yes
AllBallots,bid1122,Aurora2K,No
AllBallots,bid1123,Aurora2K,No
AllBallots,bid1124,Aurora2K,No
AllBallots,bid1125,Aurora2K,Yes
AllBallots,bid1126,Aurora2K,No
AllBallots,bid1127,Aurora2K,No
AllBallots,bid1128,Aurora2K,No
AllBallots,bid1129,Aurora2K,No
AllBallots,bid1130,Aurora2K,Yes
AllBallots,bid1131,Aurora2K,Yes
AllBallots,bid1132,Aurora2K,No
AllBallots,bid1133,Aurora2K,No
AllBallots,bid1134,Aurora2K,No
AllBallots,bid1135,Aurora2K,Yes
AllBallots,bid1136,Aurora2K,Yes
AllBallots,bid1137,Aurora2K,Yes
AllBallots,bid1138,Aurora2K,No
AllBallots,bid1139,Aurora2K,No
AllBallots,bid1140,Aurora2K,No
AllBallots,bid1141,Aurora2K,No
AllBallots,bid1142,Aurora2K,Yes
AllBallots,bid1143,Aurora2K,No
AllBallots,bid1144,Aurora2K,Yes
AllBallots,bid1145,Aurora2K,Yes
AllBallots,bid1146,Aurora2K,No
AllBallots,bid1147,Aurora2K,No
AllBallots,bid1148,Aurora2K,Yes
AllBallots,bid1149,Aurora2K,Yes
AllBallots,bid1150,Aurora2K,Yes
AllBallots,bid1151,Aurora2K,No
AllBallots,bid1152,Aurora2K,No
AllBallots,bid1153,Aurora2K,No
AllBallots,bid1154,Aurora2K,Yes
AllBallots,bid1155,Aurora2K,Yes
AllBallots,bid1156,Aurora2K,No
AllBallots,bid1157,Aurora2K,Yes
AllBallots,bid1158,Aurora2K,Yes
AllBallots,bid1159,Aurora2K,Yes
AllBallots,bid1160,Aurora2K,No
AllBallots,bid1161,Aurora2K,No
AllBallots,bid1162,Aurora2K,Yes
AllBallots,bid1163,Aurora2K,Yes
AllBallots,bid1164,Aurora2K,Yes
AllBallots,bid1165,Aurora2K,Yes
AllBallots,bid1166,Aurora2K,No
AllBallots,bid1167,Aurora2K,Yes
AllBallots,bid1168,Aurora2K,No
AllBallots,bid1169,Aurora2K,Yes
AllBallots,bid1170,Aurora2K,No
AllBallots,bid1171,Aurora2K,Yes
AllBallots,bid1172,Aurora2K,Yes
AllBallots,bid1173,Aurora2K,Yes
AllBallots,bid1174,Aurora2K,No
AllBallots,bid1175,Aurora2K,No
AllBallots,bid1176,Aurora2K,No
AllBallots,bid1177,Aurora2K,Yes
AllBallots,bid1178,Aurora2K,Yes
AllBallots,bid1179,Aurora2K,No
AllBallots,bid1180,Aurora2K,No
AllBallots,bid1181,Aurora2K,Yes
AllBallots,bid1182,Aurora2K,Yes
AllBallots,bid1183,Aurora2K,Yes
AllBallots,bid1184,Aurora2K,No
AllBallots,bid1185,Aurora2K,Yes
AllBallots,bid1186,Aurora2K,No
AllBallots,bid1187,Aurora2K,Yes
AllBallots,bid1188,Aurora2K,No
AllBallots,bid1189,Aurora2K,Yes
AllBallots,bid1190,Aurora2K,No
AllBallots,bid1191,Aurora2K,Yes
AllBallots,bid1192,Aurora2K,No
AllBallots,bid1193,Aurora2K,No
AllBallots,bid1194,Aurora2K,Yes
AllBallots,bid1195,Aurora2K,Yes
AllBallots,bid1196,Aurora2K,Yes
AllBallots,bid1197,Aurora2K,Yes
AllBallots,bid1198,Aurora2K,Yes
AllBallots,bid1199,Aurora2K,Yes
AllBallots,bid1200,Aurora2K,No
AllBallots,bid1201,Aurora2K,No
AllBallots,bid1202,Aurora2K,Yes
AllBallots,bid1203,Aurora2K,Yes
AllBallots,bid1204,Aurora2K,Yes
AllBallots,bid1205,Aurora2K,No
AllBallots,bid1206,Aurora2K,Yes
AllBallots,bid1207,Aurora2K,No
AllBallots,bid1208,Aurora2K,No
AllBallots,bid1209,Aurora2K,Yes
AllBallots,bid1210,Aurora2K,Yes
AllBallots,bid1211,Aurora2K,Yes
AllBallots,bid1212,Aurora2K,Yes
AllBallots,bid1213,Aurora2K,Yes
AllBallots,bid1214,Aurora2K,No
AllBallots,bid1215,Aurora2K,No
AllBallots,bid1216,Aurora2K,Yes
AllBallots,bid1217,Aurora2K,Yes
AllBallots,bid1218,Aurora2K,Yes
AllBallots,bid1219,Aurora2K,Yes
AllBallots,bid1220,Aurora2K,No
AllBallots,bid1221,Aurora2K,No
AllBallots,bid1222,Aurora2K,Yes
AllBallots,bid1223,Aurora2K,Yes
AllBallots,bid1224,Aurora2K,Yes
AllBallots,bid1225,Aurora2K,Yes
AllBallots,bid1226,Aurora2K,Yes
AllBallots,bid1227,Aurora2K,Yes
AllBallots,bid1228,Aurora2K,Yes
AllBallots,bid1229,Aurora2K,No
AllBallots,bid1230,Aurora2K,No
AllBallots,bid1231,Aurora2K,No
AllBallots,bid1232,Aurora2K,No
AllBallots,bid1233,Aurora2K,Yes
AllBallots,bid1234,Aurora2K,No
AllBallots,bid1235,Aurora2K,Yes
AllBallots,bid1236,Aurora2K,No
AllBallots,bid1237,Aurora2K,No
AllBallots,bid1238,Aurora2K,No
AllBallots,bid1239,Aurora2K,No
AllBallots,bid1240,Aurora2K,Yes
AllBallots,bid1241,Aurora2K,Yes
AllBallots,bid1242,Aurora2K,No
AllBallots,bid1243,Aurora2K,No
AllBallots,bid1244,Aurora2K,Yes
AllBallots,bid1245,Aurora2K,Yes
AllBallots,bid1246,Aurora2K,No
AllBallots,bid1247,Aurora2K,Yes
AllBallots,bid1248,Aurora2K,Yes
AllBallots,bid1249,Aurora2K,Yes
AllBallots,bid1250,Aurora2K,Yes
AllBallots,bid1251,Aurora2K,Yes
AllBallots,bid1252,Aurora2K,Yes
AllBallots,bid1253,Aurora2K,No
AllBallots,bid1254,Aurora2K,Yes
AllBallots,bid1255,Aurora2K,Yes
AllBallots,bid1256,Aurora2K,Yes
AllBallots,bid1257,Aurora2K,No
AllBallots,bid1258,Aurora2K,No
AllBallots,bid1259,Aurora2K,No
AllBallots,bid1260,Aurora2K,No
AllBallots,bid1261,Aurora2K,No
AllBallots,bid1262,Aurora2K,No
AllBallots,bid1263,Aurora2K,No
AllBallots,bid1264,Aurora2K,Yes
AllBallots,bid1265,Aurora2K,No
AllBallots,bid1266,Aurora2K,No
AllBallots,bid1267,Aurora2K,No
AllBallots,bid1268,Aurora2K,Yes
AllBallots,bid1269,Aurora2K,No
AllBallots,bid1270,Aurora2K,No
AllBallots,bid1271,Aurora2K,No
AllBallots,bid1272,Aurora2K,Yes
AllBallots,bid1273,Aurora2K,Yes
AllBallots,bid1274,Aurora2K,No
AllBallots,bid1275,Aurora2K,Yes
AllBallots,bid1276,Aurora2K,Yes
AllBallots,bid1277,Aurora2K,No
AllBallots,bid1278,Aurora2K,No
AllBallots,bid1279,Aurora2K,Yes
AllBallots,bid1280,Aurora2K,No
AllBallots,bid1281,Aurora2K,Yes
AllBallots,bid1282,Aurora2K,No
AllBallots,bid1283,Aurora2K,Yes
AllBallots,bid1284,Aurora2K,Yes
AllBallots,bid1285,Aurora2K,Yes
AllBallots,bid1286,Aurora2K,No
AllBallots,bid1287,Aurora2K,Yes
AllBallots,bid1288,Aurora2K,No
AllBallots,bid1289,Aurora2K,Yes
AllBallots,bid1290,Aurora2K,No
AllBallots,bid1291,Aurora2K,No
AllBallots,bid1292,Aurora2K,Yes
AllBallots,bid1293,Aurora2K,Yes
AllBallots,bid1294,Aurora2K,No
AllBallots,bid1295,Aurora2K,Yes
AllBallots,bid1296,Aurora2K,No
AllBallots,bid1297,Aurora2K,Yes
AllBallots,bid1298,Aurora2K,Yes
AllBallots,bid1299,Aurora2K,No
AllBallots,bid1300,Aurora2K,Yes
AllBallots,bid1301,Aurora2K,No
AllBallots,bid1302,Aurora2K,Yes
AllBallots,bid1303,Aurora2K,No
AllBallots,bid1304,Aurora2K,Yes
AllBallots,bid1305,Aurora2K,No
AllBallots,bid1306,Aurora2K,No
AllBallots,bid1307,Aurora2K,No
AllBallots,bid1308,Aurora2K,No
AllBallots,bid1309,Aurora2K,No
AllBallots,bid1310,Aurora2K,Yes
AllBallots,bid1311,Aurora2K,Yes
AllBallots,bid1312,Aurora2K,No
AllBallots,bid1313,Aurora2K,Yes
AllBallots,bid1314,Aurora2K,Yes
AllBallots,bid1315,Aurora2K,No
AllBallots,bid1316,Aurora2K,No
AllBallots,bid1317,Aurora2K,Yes
AllBallots,bid1318,Aurora2K,No
AllBallots,bid1319,Aurora2K,No
AllBallots,bid1320,Aurora2K,No
AllBallots,bid1321,Aurora2K,Yes
AllBallots,bid1322,Aurora2K,No
AllBallots,bid1323,Aurora2K,Yes
AllBallots,bid1324,Aurora2K,Yes
AllBallots,bid1325,Aurora2K,Yes
AllBallots,bid1326,Aurora2K,No
AllBallots,bid1327,Aurora2K,No
AllBallots,bid1328,Aurora2K,No
AllBallots,bid1329,Aurora2K,No
AllBallots,bid1330,Aurora2K,Yes
AllBallots,bid1331,Aurora2K,No
AllBallots,bid1332,Aurora2K,Yes
AllBallots,bid1333,Aurora2K,Yes
AllBallots,bid1334,Aurora2K,Yes
AllBallots,bid1335,Aurora2K,No
AllBallots,bid1336,Aurora2K,No
AllBallots,bid1337,Aurora2K,Yes
AllBallots,bid1338,Aurora2K,Yes
AllBallots,bid1339,Aurora2K,No
AllBallots,bid1340,Aurora2K,No
AllBallots,bid1341,Aurora2K,No
AllBallots,bid1342,Aurora2K,No
AllBallots,bid1343,Aurora2K,Yes
AllBallots,bid1344,Aurora2K,No
AllBallots,bid1345,Aurora2K,No
AllBallots,bid1346,Aurora2K,Yes
AllBallots,bid1347,Aurora2K,Yes
AllBallots,bid1348,Aurora2K,Yes
AllBallots,bid1349,Aurora2K,Yes
AllBallots,bid1350,Aurora2K,No
AllBallots,bid1351,Aurora2K,No
AllBallots,bid1352,Aurora2K,No
AllBallots,bid1353,Aurora2K,No
AllBallots,bid1354,Aurora2K,Yes
AllBallots,bid1355,Aurora2K,Yes
AllBallots,bid1356,Aurora2K,Yes
AllBallots,bid1357,Aurora2K,No
AllBallots,bid1358,Aurora2K,Yes
AllBallots,bid1359,Aurora2K,No
AllBallots,bid1360,Aurora2K,No
AllBallots,bid1361,Aurora2K,No
AllBallots,bid1362,Aurora2K,Yes
AllBallots,bid1363,Aurora2K,No
AllBallots,bid1364,Aurora2K,No
AllBallots,bid1365,Aurora2K,Yes
AllBallots,bid1366,Aurora2K,No
AllBallots,bid1367,Aurora2K,Yes
AllBallots,bid1368,Aurora2K,No
AllBallots,bid1369,Aurora2K,Yes
AllBallots,bid1370,Aurora2K,Yes
AllBallots,bid1371,Aurora2K,Yes
AllBallots,bid1372,Aurora2K,Yes
AllBallots,bid1373,Aurora2K,Yes
AllBallots,bid1374,Aurora2K,Yes
AllBallots,bid1375,Aurora2K,No
AllBallots,bid1376,Aurora2K,No
AllBallots,bid1377,Aurora2K,No
AllBallots,bid1378,Aurora2K,No
